,Unnamed: 0.1,Unnamed: 0,trials,x,z,z_scaled,kernel,globalmax,t,id,environment,horizons,agent,Edistance
3123,3123,3,3,9,53.219257348504016,37,35,70,0.8,345,smooth,10,gpt,1
3124,3124,4,4,10,38.12546501001692,27,35,70,0.8,345,smooth,10,gpt,1
3125,3125,5,5,7,54.69343536002172,38,35,70,0.8,345,smooth,10,gpt,3
3126,3126,6,6,6,48.00337146997511,34,35,70,0.8,345,smooth,10,gpt,1
3127,3127,7,7,8,55.90460607831814,39,35,70,0.8,345,smooth,10,gpt,2
3128,3128,8,8,7,54.69343536002172,39,35,70,0.8,345,smooth,10,gpt,1
3129,3129,9,9,8,55.90460607831814,37,35,70,0.8,345,smooth,10,gpt,1
3130,3130,10,10,7,54.69343536002172,38,35,70,0.8,345,smooth,10,gpt,1
3131,3131,0,0,16,30.19693868706816,19,3,63,0.0,346,smooth,10,gpt,-1
3132,3132,1,1,17,0.04517669842351,0,3,63,0.0,346,smooth,10,gpt,1
3133,3133,2,2,15,71.91083789731377,44,3,63,0.0,346,smooth,10,gpt,2
3134,3134,3,3,14,100.0,62,3,63,0.0,346,smooth,10,gpt,1
3135,3135,4,4,13,99.19972861188783,63,3,63,0.0,346,smooth,10,gpt,1
3136,3136,5,5,12,78.02146150546257,50,3,63,0.0,346,smooth,10,gpt,1
3137,3137,6,6,11,58.74241834067454,35,3,63,0.0,346,smooth,10,gpt,1
3138,3138,7,7,18,3.60493064443643,2,3,63,0.0,346,smooth,10,gpt,7
3139,3139,8,8,19,34.630916848469404,23,3,63,0.0,346,smooth,10,gpt,1
3140,3140,9,9,20,54.887106953429374,32,3,63,0.0,346,smooth,10,gpt,1
3141,3141,10,10,21,43.00722619829549,28,3,63,0.0,346,smooth,10,gpt,1
3142,3142,0,0,11,94.39160664377792,66,36,71,0.2,347,smooth,10,gpt,-1
3143,3143,1,1,12,100.0,70,36,71,0.2,347,smooth,10,gpt,1
3144,3144,2,2,13,93.10868035614035,68,36,71,0.2,347,smooth,10,gpt,1
3145,3145,3,3,14,71.53738460737424,49,36,71,0.2,347,smooth,10,gpt,1
3146,3146,4,4,13,93.10868035614035,65,36,71,0.2,347,smooth,10,gpt,1
3147,3147,5,5,12,100.0,71,36,71,0.2,347,smooth,10,gpt,1
3148,3148,6,6,11,94.39160664377792,67,36,71,0.2,347,smooth,10,gpt,1
3149,3149,7,7,13,93.10868035614035,67,36,71,0.2,347,smooth,10,gpt,2
3150,3150,8,8,12,100.0,70,36,71,0.2,347,smooth,10,gpt,1
3151,3151,9,9,11,94.39160664377792,68,36,71,0.2,347,smooth,10,gpt,1
3152,3152,10,10,13,93.10868035614035,66,36,71,0.2,347,smooth,10,gpt,2
3153,3153,0,0,25,78.75696637340461,49,4,62,0.4,348,smooth,10,gpt,-1
3154,3154,1,1,24,94.10162889103972,58,4,62,0.4,348,smooth,10,gpt,1
3155,3155,2,2,23,100.0,64,4,62,0.4,348,smooth,10,gpt,1
3156,3156,3,3,26,59.26501115380347,37,4,62,0.4,348,smooth,10,gpt,3
3157,3157,4,4,27,41.26936849382543,25,4,62,0.4,348,smooth,10,gpt,1
3158,3158,5,5,22,95.78787818179192,60,4,62,0.4,348,smooth,10,gpt,5
3159,3159,6,6,21,86.88362420758847,53,4,62,0.4,348,smooth,10,gpt,1
3160,3160,7,7,20,75.2383702765443,45,4,62,0.4,348,smooth,10,gpt,1
3161,3161,8,8,19,56.690890720878976,36,4,62,0.4,348,smooth,10,gpt,1
3162,3162,9,9,28,31.35132967650014,19,4,62,0.4,348,smooth,10,gpt,9
3163,3163,10,10,29,34.42814906364074,21,4,62,0.4,348,smooth,10,gpt,1
3164,3164,0,0,22,41.15177411203068,28,14,67,0.6,349,smooth,10,gpt,-1
3165,3165,1,1,23,47.99290535385783,30,14,67,0.6,349,smooth,10,gpt,1
3166,3166,2,2,24,64.82627421709266,43,14,67,0.6,349,smooth,10,gpt,1
3167,3167,3,3,25,77.65821132888406,53,14,67,0.6,349,smooth,10,gpt,1
3168,3168,4,4,26,73.09698607667117,48,14,67,0.6,349,smooth,10,gpt,1
3169,3169,5,5,25,77.65821132888406,52,14,67,0.6,349,smooth,10,gpt,1
3170,3170,6,6,24,64.82627421709266,44,14,67,0.6,349,smooth,10,gpt,1
3171,3171,7,7,23,47.99290535385783,33,14,67,0.6,349,smooth,10,gpt,1
3172,3172,8,8,25,77.65821132888406,50,14,67,0.6,349,smooth,10,gpt,2
3173,3173,9,9,26,73.09698607667117,49,14,67,0.6,349,smooth,10,gpt,1
3174,3174,10,10,25,77.65821132888406,53,14,67,0.6,349,smooth,10,gpt,1
3175,3175,0,0,22,8.06658772708644,6,19,60,0.8,350,smooth,10,gpt,-1
3176,3176,1,1,21,10.58600963840162,5,19,60,0.8,350,smooth,10,gpt,1
3177,3177,2,2,23,11.44592789045094,8,19,60,0.8,350,smooth,10,gpt,2
3178,3178,3,3,24,20.52509444642869,11,19,60,0.8,350,smooth,10,gpt,1
3179,3179,4,4,25,33.41559629531976,19,19,60,0.8,350,smooth,10,gpt,1
3180,3180,5,5,26,47.25878053535909,29,19,60,0.8,350,smooth,10,gpt,1
3181,3181,6,6,27,51.85372681163484,31,19,60,0.8,350,smooth,10,gpt,1
3182,3182,7,7,28,37.12854176712923,23,19,60,0.8,350,smooth,10,gpt,1
3183,3183,8,8,29,10.87423858721656,5,19,60,0.8,350,smooth,10,gpt,1
3184,3184,9,9,30,0.0,0,19,60,0.8,350,smooth,10,gpt,1
3185,3185,10,10,25,33.41559629531976,20,19,60,0.8,350,smooth,10,gpt,5
3186,3186,0,0,16,71.01301906529403,53,27,74,0.0,351,smooth,10,gpt,-1
3187,3187,1,1,17,78.8313217183105,58,27,74,0.0,351,smooth,10,gpt,1
3188,3188,2,2,18,86.55125828350907,63,27,74,0.0,351,smooth,10,gpt,1
3189,3189,3,3,19,84.346004349064,62,27,74,0.0,351,smooth,10,gpt,1
3190,3190,4,4,20,73.37783416504585,56,27,74,0.0,351,smooth,10,gpt,1
3191,3191,5,5,19,84.346004349064,63,27,74,0.0,351,smooth,10,gpt,1
3192,3192,6,6,18,86.55125828350907,64,27,74,0.0,351,smooth,10,gpt,1
3193,3193,7,7,17,78.8313217183105,57,27,74,0.0,351,smooth,10,gpt,1
3194,3194,8,8,16,71.01301906529403,52,27,74,0.0,351,smooth,10,gpt,1
3195,3195,9,9,18,86.55125828350907,64,27,74,0.0,351,smooth,10,gpt,2
3196,3196,10,10,19,84.346004349064,63,27,74,0.0,351,smooth,10,gpt,1
3197,3197,0,0,16,43.222327799963765,27,31,67,0.2,352,smooth,10,gpt,-1
3198,3198,1,1,17,45.90453785386368,31,31,67,0.2,352,smooth,10,gpt,1
3199,3199,2,2,18,25.64214823389406,18,31,67,0.2,352,smooth,10,gpt,1
3200,3200,3,3,15,28.579813381913,21,31,67,0.2,352,smooth,10,gpt,3
3201,3201,4,4,14,14.21265652828311,7,31,67,0.2,352,smooth,10,gpt,1
3202,3202,5,5,19,0.0,0,31,67,0.2,352,smooth,10,gpt,5
3203,3203,6,6,13,5.116923286041191,1,31,67,0.2,352,smooth,10,gpt,6
3204,3204,7,7,20,8.256980680966949,4,31,67,0.2,352,smooth,10,gpt,7
3205,3205,8,8,12,9.743669475282667,7,31,67,0.2,352,smooth,10,gpt,8
3206,3206,9,9,11,29.11993687447766,20,31,67,0.2,352,smooth,10,gpt,1
3207,3207,10,10,16,43.222327799963765,29,31,67,0.2,352,smooth,10,gpt,5
3208,3208,0,0,8,38.465856827555214,30,30,80,0.4,353,smooth,10,gpt,-1
3209,3209,1,1,9,52.8206806839597,43,30,80,0.4,353,smooth,10,gpt,1
3210,3210,2,2,10,65.20197863490394,52,30,80,0.4,353,smooth,10,gpt,1
3211,3211,3,3,11,61.59634521295274,49,30,80,0.4,353,smooth,10,gpt,1
3212,3212,4,4,12,42.34080418451264,34,30,80,0.4,353,smooth,10,gpt,1
3213,3213,5,5,13,18.45795555464499,16,30,80,0.4,353,smooth,10,gpt,1
3214,3214,6,6,14,2.31400863522581,4,30,80,0.4,353,smooth,10,gpt,1
3215,3215,7,7,9,52.8206806839597,42,30,80,0.4,353,smooth,10,gpt,5
3216,3216,8,8,10,65.20197863490394,51,30,80,0.4,353,smooth,10,gpt,1
3217,3217,9,9,11,61.59634521295274,49,30,80,0.4,353,smooth,10,gpt,1
3218,3218,10,10,12,42.34080418451264,35,30,80,0.4,353,smooth,10,gpt,1
3219,3219,0,0,15,15.789578412695851,12,20,68,0.6,354,smooth,10,gpt,-1
3220,3220,1,1,14,22.24073663214069,15,20,68,0.6,354,smooth,10,gpt,1
3221,3221,2,2,13,34.73188344611166,25,20,68,0.6,354,smooth,10,gpt,1
3222,3222,3,3,12,43.3641137234982,31,20,68,0.6,354,smooth,10,gpt,1
3223,3223,4,4,11,49.70772499780818,32,20,68,0.6,354,smooth,10,gpt,1
3224,3224,5,5,16,24.63619576073217,17,20,68,0.6,354,smooth,10,gpt,5
3225,3225,6,6,17,43.2799625411233,29,20,68,0.6,354,smooth,10,gpt,1
3226,3226,7,7,18,65.11280457304154,44,20,68,0.6,354,smooth,10,gpt,1
3227,3227,8,8,19,86.57050895916107,59,20,68,0.6,354,smooth,10,gpt,1
3228,3228,9,9,20,100.0,68,20,68,0.6,354,smooth,10,gpt,1
3229,3229,10,10,21,99.92988013845071,68,20,68,0.6,354,smooth,10,gpt,1
3230,3230,0,0,19,0.88544160576888,1,18,67,0.8,355,smooth,10,gpt,-1
3231,3231,1,1,18,12.55427590930516,8,18,67,0.8,355,smooth,10,gpt,1
3232,3232,2,2,17,30.09287861347484,21,18,67,0.8,355,smooth,10,gpt,1
3233,3233,3,3,16,42.78770556484276,28,18,67,0.8,355,smooth,10,gpt,1
3234,3234,4,4,15,48.30224838102971,32,18,67,0.8,355,smooth,10,gpt,1
3235,3235,5,5,17,30.09287861347484,20,18,67,0.8,355,smooth,10,gpt,2
3236,3236,6,6,18,12.55427590930516,9,18,67,0.8,355,smooth,10,gpt,1
3237,3237,7,7,16,42.78770556484276,30,18,67,0.8,355,smooth,10,gpt,2
3238,3238,8,8,15,48.30224838102971,31,18,67,0.8,355,smooth,10,gpt,1
3239,3239,9,9,17,30.09287861347484,21,18,67,0.8,355,smooth,10,gpt,2
3240,3240,10,10,16,42.78770556484276,28,18,67,0.8,355,smooth,10,gpt,1
3241,3241,0,0,13,16.26235214247408,12,12,76,0.0,356,smooth,10,gpt,-1
3242,3242,1,1,14,43.49181320521283,33,12,76,0.0,356,smooth,10,gpt,1
3243,3243,2,2,15,81.57744896305118,61,12,76,0.0,356,smooth,10,gpt,1
3244,3244,3,3,16,99.0742556392874,77,12,76,0.0,356,smooth,10,gpt,1
3245,3245,4,4,17,87.52740502852976,65,12,76,0.0,356,smooth,10,gpt,1
3246,3246,5,5,18,62.05030459958362,47,12,76,0.0,356,smooth,10,gpt,1
3247,3247,6,6,15,81.57744896305118,62,12,76,0.0,356,smooth,10,gpt,3
3248,3248,7,7,16,99.0742556392874,75,12,76,0.0,356,smooth,10,gpt,1
3249,3249,8,8,17,87.52740502852976,68,12,76,0.0,356,smooth,10,gpt,1
3250,3250,9,9,18,62.05030459958362,47,12,76,0.0,356,smooth,10,gpt,1
3251,3251,10,10,15,81.57744896305118,62,12,76,0.0,356,smooth,10,gpt,3
3252,3252,0,0,5,66.95789393048103,49,18,72,0.2,357,smooth,10,gpt,-1
3253,3253,1,1,6,89.05308949830344,64,18,72,0.2,357,smooth,10,gpt,1
3254,3254,2,2,7,92.72849175069938,66,18,72,0.2,357,smooth,10,gpt,1
3255,3255,3,3,8,75.77064841137175,55,18,72,0.2,357,smooth,10,gpt,1
3256,3256,4,4,9,47.8811242324549,36,18,72,0.2,357,smooth,10,gpt,1
3257,3257,5,5,7,92.72849175069938,66,18,72,0.2,357,smooth,10,gpt,2
3258,3258,6,6,6,89.05308949830344,63,18,72,0.2,357,smooth,10,gpt,1
3259,3259,7,7,7,92.72849175069938,68,18,72,0.2,357,smooth,10,gpt,1
3260,3260,8,8,6,89.05308949830344,64,18,72,0.2,357,smooth,10,gpt,1
3261,3261,9,9,7,92.72849175069938,67,18,72,0.2,357,smooth,10,gpt,1
3262,3262,10,10,6,89.05308949830344,64,18,72,0.2,357,smooth,10,gpt,1
3263,3263,0,0,5,34.90295181936148,28,20,80,0.4,358,smooth,10,gpt,-1
3264,3264,1,1,6,14.17379076782618,12,20,80,0.4,358,smooth,10,gpt,1
3265,3265,2,2,7,0.0,1,20,80,0.4,358,smooth,10,gpt,1
3266,3266,3,3,4,50.29622192676448,40,20,80,0.4,358,smooth,10,gpt,3
3267,3267,4,4,3,66.53064293921148,55,20,80,0.4,358,smooth,10,gpt,1
3268,3268,5,5,2,80.93992717871322,64,20,80,0.4,358,smooth,10,gpt,1
3269,3269,6,6,1,83.69219014951959,66,20,80,0.4,358,smooth,10,gpt,1
3270,3270,7,7,4,50.29622192676448,40,20,80,0.4,358,smooth,10,gpt,3
3271,3271,8,8,3,66.53064293921148,54,20,80,0.4,358,smooth,10,gpt,1
3272,3272,9,9,2,80.93992717871322,64,20,80,0.4,358,smooth,10,gpt,1
3273,3273,10,10,1,83.69219014951959,67,20,80,0.4,358,smooth,10,gpt,1
3274,3274,0,0,10,56.7025536185107,37,1,66,0.6,359,smooth,10,gpt,-1
3275,3275,1,1,11,47.31992302582339,32,1,66,0.6,359,smooth,10,gpt,1
3276,3276,2,2,12,55.9352765631518,37,1,66,0.6,359,smooth,10,gpt,1
3277,3277,3,3,13,66.40993771064414,42,1,66,0.6,359,smooth,10,gpt,1
3278,3278,4,4,14,61.793898987916165,40,1,66,0.6,359,smooth,10,gpt,1
3279,3279,5,5,15,53.793500481399526,34,1,66,0.6,359,smooth,10,gpt,1
3280,3280,6,6,12,55.9352765631518,34,1,66,0.6,359,smooth,10,gpt,3
3281,3281,7,7,13,66.40993771064414,45,1,66,0.6,359,smooth,10,gpt,1
3282,3282,8,8,14,61.793898987916165,41,1,66,0.6,359,smooth,10,gpt,1
3283,3283,9,9,13,66.40993771064414,45,1,66,0.6,359,smooth,10,gpt,1
3284,3284,10,10,12,55.9352765631518,39,1,66,0.6,359,smooth,10,gpt,1
3285,3285,0,0,20,76.81408314549178,55,5,71,0.8,360,smooth,10,gpt,-1
3286,3286,1,1,19,85.94161732966201,64,5,71,0.8,360,smooth,10,gpt,1
3287,3287,2,2,18,84.34482639098503,60,5,71,0.8,360,smooth,10,gpt,1
3288,3288,3,3,21,52.02432902178524,36,5,71,0.8,360,smooth,10,gpt,3
3289,3289,4,4,22,35.60507235584851,26,5,71,0.8,360,smooth,10,gpt,1
3290,3290,5,5,17,92.12342456286513,67,5,71,0.8,360,smooth,10,gpt,5
3291,3291,6,6,16,100.0,72,5,71,0.8,360,smooth,10,gpt,1
3292,3292,7,7,15,92.78332348267992,67,5,71,0.8,360,smooth,10,gpt,1
3293,3293,8,8,14,80.66510885903006,57,5,71,0.8,360,smooth,10,gpt,1
3294,3294,9,9,13,67.13885047383006,47,5,71,0.8,360,smooth,10,gpt,1
3295,3295,10,10,11,10.69419716453587,6,5,71,0.8,360,smooth,10,gpt,2
3296,3296,0,0,25,33.865126250902264,27,29,78,0.0,361,smooth,10,gpt,-1
3297,3297,1,1,24,54.94860067851997,43,29,78,0.0,361,smooth,10,gpt,1
3298,3298,2,2,23,58.46204173348586,45,29,78,0.0,361,smooth,10,gpt,1
3299,3299,3,3,26,9.12307988149653,7,29,78,0.0,361,smooth,10,gpt,3
3300,3300,4,4,22,57.25780683089297,44,29,78,0.0,361,smooth,10,gpt,4
3301,3301,5,5,21,66.13760024059651,52,29,78,0.0,361,smooth,10,gpt,1
3302,3302,6,6,20,82.5063954191731,64,29,78,0.0,361,smooth,10,gpt,1
3303,3303,7,7,19,89.25097889818124,70,29,78,0.0,361,smooth,10,gpt,1
3304,3304,8,8,18,70.50926743899767,56,29,78,0.0,361,smooth,10,gpt,1
3305,3305,9,9,17,35.04117626527477,27,29,78,0.0,361,smooth,10,gpt,1
3306,3306,10,10,19,89.25097889818124,68,29,78,0.0,361,smooth,10,gpt,2
3307,0,0,0,18,12.55427590930516,10,18,74,0.2,362,smooth,5,gpt,-1
3308,1,1,1,17,30.092878613474838,21,18,74,0.2,362,smooth,5,gpt,1
3309,2,2,2,19,0.88544160576888,1,18,74,0.2,362,smooth,5,gpt,2
3310,3,3,3,16,42.78770556484276,32,18,74,0.2,362,smooth,5,gpt,3
3311,4,4,4,15,48.30224838102971,36,18,74,0.2,362,smooth,5,gpt,1
3312,5,5,5,14,50.29285599157197,37,18,74,0.2,362,smooth,5,gpt,1
3313,0,0,0,7,59.7087753798208,47,27,78,0.4,363,smooth,5,gpt,-1
3314,1,1,1,6,77.63280434400782,61,27,78,0.4,363,smooth,5,gpt,1
3315,2,2,2,8,37.827752729866674,31,27,78,0.4,363,smooth,5,gpt,2
3316,3,3,3,5,74.60892199563453,59,27,78,0.4,363,smooth,5,gpt,3
3317,4,4,4,4,48.96495768012984,39,27,78,0.4,363,smooth,5,gpt,1
3318,5,5,5,3,15.99425510155726,13,27,78,0.4,363,smooth,5,gpt,1
3319,0,0,0,25,68.14349059178852,55,37,79,0.6,364,smooth,5,gpt,-1
3320,1,1,1,26,73.00995070794045,58,37,79,0.6,364,smooth,5,gpt,1
3321,2,2,2,24,65.05292224838615,53,37,79,0.6,364,smooth,5,gpt,2
3322,3,3,3,27,61.088627480364046,48,37,79,0.6,364,smooth,5,gpt,3
3323,4,4,4,28,32.32913844872023,26,37,79,0.6,364,smooth,5,gpt,1
3324,5,5,5,23,70.83698702984204,55,37,79,0.6,364,smooth,5,gpt,5
3325,0,0,0,7,31.41978764533377,19,30,62,0.8,365,smooth,5,gpt,-1
3326,1,1,1,8,38.465856827555214,24,30,62,0.8,365,smooth,5,gpt,1
3327,2,2,2,9,52.8206806839597,33,30,62,0.8,365,smooth,5,gpt,1
3328,3,3,3,10,65.20197863490394,40,30,62,0.8,365,smooth,5,gpt,1
3329,4,4,4,11,61.59634521295274,36,30,62,0.8,365,smooth,5,gpt,1
3330,5,5,5,12,42.34080418451264,26,30,62,0.8,365,smooth,5,gpt,1
3331,0,0,0,22,92.9753563824119,67,15,73,0.0,366,smooth,5,gpt,-1
3332,1,1,1,23,79.24694395892841,60,15,73,0.0,366,smooth,5,gpt,1
3333,2,2,2,24,59.53514037778586,43,15,73,0.0,366,smooth,5,gpt,1
3334,3,3,3,21,96.93273453441724,71,15,73,0.0,366,smooth,5,gpt,3
3335,4,4,4,20,88.3900592049785,64,15,73,0.0,366,smooth,5,gpt,1
3336,5,5,5,19,65.3033023661884,49,15,73,0.0,366,smooth,5,gpt,1
3337,0,0,0,14,22.24073663214069,18,20,76,0.2,367,smooth,5,gpt,-1
3338,1,1,1,15,15.789578412695851,12,20,76,0.2,367,smooth,5,gpt,1
3339,2,2,2,13,34.73188344611166,26,20,76,0.2,367,smooth,5,gpt,2
3340,3,3,3,12,43.3641137234982,33,20,76,0.2,367,smooth,5,gpt,1
3341,4,4,4,11,49.70772499780818,37,20,76,0.2,367,smooth,5,gpt,1
3342,5,5,5,10,49.60656156447567,37,20,76,0.2,367,smooth,5,gpt,1
3343,0,0,0,9,80.98553588281314,58,16,71,0.4,368,smooth,5,gpt,-1
3344,1,1,1,10,78.00231456593052,54,16,71,0.4,368,smooth,5,gpt,1
3345,2,2,2,11,51.17501611414308,35,16,71,0.4,368,smooth,5,gpt,1
3346,3,3,3,8,57.1513399369037,42,16,71,0.4,368,smooth,5,gpt,3
3347,4,4,4,7,39.86273562602935,28,16,71,0.4,368,smooth,5,gpt,1
3348,5,5,5,9,80.98553588281314,58,16,71,0.4,368,smooth,5,gpt,2
3349,0,0,0,30,53.13591484527127,37,4,67,0.6,369,smooth,5,gpt,-1
3350,1,1,1,29,34.42814906364074,23,4,67,0.6,369,smooth,5,gpt,1
3351,2,2,2,28,31.35132967650014,21,4,67,0.6,369,smooth,5,gpt,1
3352,3,3,3,27,41.26936849382543,28,4,67,0.6,369,smooth,5,gpt,1
3353,4,4,4,26,59.26501115380347,41,4,67,0.6,369,smooth,5,gpt,1
3354,5,5,5,25,78.75696637340461,52,4,67,0.6,369,smooth,5,gpt,1
3355,0,0,0,21,39.41263214020803,27,11,68,0.8,370,smooth,5,gpt,-1
3356,1,1,1,20,51.29970642778,35,11,68,0.8,370,smooth,5,gpt,1
3357,2,2,2,19,53.45222037205756,35,11,68,0.8,370,smooth,5,gpt,1
3358,3,3,3,22,17.01961072930033,12,11,68,0.8,370,smooth,5,gpt,3
3359,4,4,4,19,53.45222037205756,35,11,68,0.8,370,smooth,5,gpt,3
3360,5,5,5,20,51.29970642778,36,11,68,0.8,370,smooth,5,gpt,1
3361,0,0,0,19,52.105453911277685,35,38,65,0.0,371,smooth,5,gpt,-1
3362,1,1,1,18,79.86207438684062,55,38,65,0.0,371,smooth,5,gpt,1
3363,2,2,2,17,98.7140844853686,62,38,65,0.0,371,smooth,5,gpt,1
3364,3,3,3,20,24.61864913489307,17,38,65,0.0,371,smooth,5,gpt,3
3365,4,4,4,17,98.7140844853686,62,38,65,0.0,371,smooth,5,gpt,3
3366,5,5,5,18,79.86207438684062,53,38,65,0.0,371,smooth,5,gpt,1
3367,0,0,0,13,74.74229379171358,56,8,74,0.2,372,smooth,5,gpt,-1
3368,1,1,1,14,61.28683763517736,45,8,74,0.2,372,smooth,5,gpt,1
3369,2,2,2,12,85.72766181145714,64,8,74,0.2,372,smooth,5,gpt,2
3370,3,3,3,11,95.03491713282912,72,8,74,0.2,372,smooth,5,gpt,1
3371,4,4,4,10,100.0,75,8,74,0.2,372,smooth,5,gpt,1
3372,5,5,5,9,95.45863959984455,69,8,74,0.2,372,smooth,5,gpt,1
3373,0,0,0,6,6.872885669038591,3,2,73,0.4,373,smooth,5,gpt,-1
3374,1,1,1,7,0.0,1,2,73,0.4,373,smooth,5,gpt,1
3375,2,2,2,5,34.50315609830117,25,2,73,0.4,373,smooth,5,gpt,2
3376,3,3,3,4,55.91864332856966,40,2,73,0.4,373,smooth,5,gpt,1
3377,4,4,4,3,75.19277778781661,56,2,73,0.4,373,smooth,5,gpt,1
3378,5,5,5,2,99.66825909787983,73,2,73,0.4,373,smooth,5,gpt,1
3379,0,0,0,27,35.14874419339173,24,28,73,0.6,374,smooth,5,gpt,-1
3380,1,1,1,28,24.990618621027412,18,28,73,0.6,374,smooth,5,gpt,1
3381,2,2,2,29,28.23654000245709,21,28,73,0.6,374,smooth,5,gpt,1
3382,3,3,3,26,52.33937054204656,40,28,73,0.6,374,smooth,5,gpt,3
3383,4,4,4,25,72.1946768236787,53,28,73,0.6,374,smooth,5,gpt,1
3384,5,5,5,24,90.36083065565748,67,28,73,0.6,374,smooth,5,gpt,1
3385,0,0,0,6,49.47402498485432,38,34,77,0.8,375,smooth,5,gpt,-1
3386,1,1,1,7,41.601300066319254,33,34,77,0.8,375,smooth,5,gpt,1
3387,2,2,2,8,41.43591118038465,32,34,77,0.8,375,smooth,5,gpt,1
3388,3,3,3,5,46.708101838200214,37,34,77,0.8,375,smooth,5,gpt,3
3389,4,4,4,4,31.578203122604332,23,34,77,0.8,375,smooth,5,gpt,1
3390,5,5,5,5,46.708101838200214,35,34,77,0.8,375,smooth,5,gpt,1
3391,0,0,0,28,63.224993693977595,38,38,60,0.0,376,smooth,5,gpt,-1
3392,1,1,1,27,59.463505558640904,36,38,60,0.0,376,smooth,5,gpt,1
3393,2,2,2,29,74.14970714596991,44,38,60,0.0,376,smooth,5,gpt,2
3394,3,3,3,30,90.40804530102679,56,38,60,0.0,376,smooth,5,gpt,1
3395,4,4,4,29,74.14970714596991,43,38,60,0.0,376,smooth,5,gpt,1
3396,5,5,5,28,63.224993693977595,37,38,60,0.0,376,smooth,5,gpt,1
3397,0,0,0,11,29.11993687447766,20,31,71,0.2,377,smooth,5,gpt,-1
3398,1,1,1,12,9.743669475282669,9,31,71,0.2,377,smooth,5,gpt,1
3399,2,2,2,10,45.35058333782137,33,31,71,0.2,377,smooth,5,gpt,2
3400,3,3,3,9,41.551317603579605,30,31,71,0.2,377,smooth,5,gpt,1
3401,4,4,4,8,23.393417541026988,16,31,71,0.2,377,smooth,5,gpt,1
3402,5,5,5,10,45.35058333782137,34,31,71,0.2,377,smooth,5,gpt,2
3403,0,0,0,26,98.68090207464584,73,18,73,0.4,378,smooth,5,gpt,-1
3404,1,1,1,25,87.59755949585178,65,18,73,0.4,378,smooth,5,gpt,1
3405,2,2,2,24,66.49180656737889,48,18,73,0.4,378,smooth,5,gpt,1
3406,3,3,3,27,100.0,73,18,73,0.4,378,smooth,5,gpt,3
3407,4,4,4,28,93.80172889229372,69,18,73,0.4,378,smooth,5,gpt,1
3408,5,5,5,29,82.42552670877565,61,18,73,0.4,378,smooth,5,gpt,1
3409,0,0,0,28,61.30491126901965,38,7,63,0.6,379,smooth,5,gpt,-1
3410,1,1,1,27,77.98297914266749,49,7,63,0.6,379,smooth,5,gpt,1
3411,2,2,2,26,89.30266146657661,58,7,63,0.6,379,smooth,5,gpt,1
3412,3,3,3,25,72.6408910035048,48,7,63,0.6,379,smooth,5,gpt,1
3413,4,4,4,24,34.67876179219534,21,7,63,0.6,379,smooth,5,gpt,1
3414,5,5,5,23,4.92917247315642,3,7,63,0.6,379,smooth,5,gpt,1
3415,0,0,0,18,65.11280457304154,52,20,79,0.8,380,smooth,5,gpt,-1
3416,1,1,1,19,86.57050895916107,68,20,79,0.8,380,smooth,5,gpt,1
3417,2,2,2,20,100.0,78,20,79,0.8,380,smooth,5,gpt,1
3418,3,3,3,21,99.92988013845073,78,20,79,0.8,380,smooth,5,gpt,1
3419,4,4,4,22,90.48837591118988,73,20,79,0.8,380,smooth,5,gpt,1
3420,5,5,5,23,77.47025507107568,61,20,79,0.8,380,smooth,5,gpt,1
3421,0,0,0,24,54.94860067851997,34,29,63,0.0,381,smooth,5,gpt,-1
3422,1,1,1,23,58.46204173348586,38,29,63,0.0,381,smooth,5,gpt,1
3423,2,2,2,22,57.25780683089297,37,29,63,0.0,381,smooth,5,gpt,1
3424,3,3,3,25,33.865126250902264,21,29,63,0.0,381,smooth,5,gpt,3
3425,4,4,4,26,9.12307988149653,5,29,63,0.0,381,smooth,5,gpt,1
3426,5,5,5,21,66.13760024059651,40,29,63,0.0,381,smooth,5,gpt,5
3427,0,0,0,27,35.57980950065754,26,8,71,0.2,382,smooth,5,gpt,-1
3428,1,1,1,26,45.12938802853813,33,8,71,0.2,382,smooth,5,gpt,1
3429,2,2,2,25,47.55274241819322,32,8,71,0.2,382,smooth,5,gpt,1
3430,3,3,3,24,46.082761093202365,32,8,71,0.2,382,smooth,5,gpt,1
3431,4,4,4,23,53.63882378941637,37,8,71,0.2,382,smooth,5,gpt,1
3432,5,5,5,22,62.19448101366961,45,8,71,0.2,382,smooth,5,gpt,1
3433,0,0,0,8,100.0,70,37,67,0.4,383,smooth,5,gpt,-1
3434,1,1,1,9,96.54447055010236,65,37,67,0.4,383,smooth,5,gpt,1
3435,2,2,2,10,79.66312508057229,52,37,67,0.4,383,smooth,5,gpt,1
3436,3,3,3,7,93.99909239560768,63,37,67,0.4,383,smooth,5,gpt,3
3437,4,4,4,6,86.22258861354189,59,37,67,0.4,383,smooth,5,gpt,1
3438,5,5,5,8,100.0,67,37,67,0.4,383,smooth,5,gpt,2
3439,0,0,0,17,46.41494230901681,27,17,60,0.6,384,smooth,5,gpt,-1
3440,1,1,1,18,23.954692694090372,17,17,60,0.6,384,smooth,5,gpt,1
3441,2,2,2,19,5.56626509715807,4,17,60,0.6,384,smooth,5,gpt,1
3442,3,3,3,16,56.82448741063837,34,17,60,0.6,384,smooth,5,gpt,3
