,Unnamed: 0.31,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,trials,x,z,kernel,environment,agent,grid,horizons,Edistance
8932,8932,8932,8932,8932,8932,8932,8932,8932,8932,8932,8932,8932,8932,8932,8932,8932,8932,8932,8932,8932,8932,8932,8932,8932,8932,8932,8932,8932,8932,8932,8932,0,3,6,49.48911413878768,9,rough,random,3,10,7
8933,8933,8933,8933,8933,8933,8933,8933,8933,8933,8933,8933,8933,8933,8933,8933,8933,8933,8933,8933,8933,8933,8933,8933,8933,8933,8933,8933,8933,8933,8933,8933,0,4,24,61.89322608612229,9,rough,random,3,10,18
8934,8934,8934,8934,8934,8934,8934,8934,8934,8934,8934,8934,8934,8934,8934,8934,8934,8934,8934,8934,8934,8934,8934,8934,8934,8934,8934,8934,8934,8934,8934,8934,0,5,2,59.70338241683012,9,rough,random,3,10,22
8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,0,6,10,46.27273456048296,9,rough,random,3,10,8
8936,8936,8936,8936,8936,8936,8936,8936,8936,8936,8936,8936,8936,8936,8936,8936,8936,8936,8936,8936,8936,8936,8936,8936,8936,8936,8936,8936,8936,8936,8936,8936,0,7,15,56.36587149140109,9,rough,random,3,10,5
8937,8937,8937,8937,8937,8937,8937,8937,8937,8937,8937,8937,8937,8937,8937,8937,8937,8937,8937,8937,8937,8937,8937,8937,8937,8937,8937,8937,8937,8937,8937,8937,0,8,22,65.4786424640036,9,rough,random,3,10,7
8938,8938,8938,8938,8938,8938,8938,8938,8938,8938,8938,8938,8938,8938,8938,8938,8938,8938,8938,8938,8938,8938,8938,8938,8938,8938,8938,8938,8938,8938,8938,8938,0,9,6,49.48911413878768,9,rough,random,3,10,16
8939,8939,8939,8939,8939,8939,8939,8939,8939,8939,8939,8939,8939,8939,8939,8939,8939,8939,8939,8939,8939,8939,8939,8939,8939,8939,8939,8939,8939,8939,8939,8939,0,10,5,73.16410841665079,9,rough,random,3,10,1
8940,8940,8940,8940,8940,8940,8940,8940,8940,8940,8940,8940,8940,8940,8940,8940,8940,8940,8940,8940,8940,8940,8940,8940,8940,8940,8940,8940,8940,8940,8940,8940,0,1,7,65.16863498331617,9,rough,random,4,10,-1
8941,8941,8941,8941,8941,8941,8941,8941,8941,8941,8941,8941,8941,8941,8941,8941,8941,8941,8941,8941,8941,8941,8941,8941,8941,8941,8941,8941,8941,8941,8941,8941,0,2,6,49.48911413878768,9,rough,random,4,10,1
8942,8942,8942,8942,8942,8942,8942,8942,8942,8942,8942,8942,8942,8942,8942,8942,8942,8942,8942,8942,8942,8942,8942,8942,8942,8942,8942,8942,8942,8942,8942,8942,0,3,24,61.89322608612229,9,rough,random,4,10,18
8943,8943,8943,8943,8943,8943,8943,8943,8943,8943,8943,8943,8943,8943,8943,8943,8943,8943,8943,8943,8943,8943,8943,8943,8943,8943,8943,8943,8943,8943,8943,8943,0,4,9,57.63507782861178,9,rough,random,4,10,15
8944,8944,8944,8944,8944,8944,8944,8944,8944,8944,8944,8944,8944,8944,8944,8944,8944,8944,8944,8944,8944,8944,8944,8944,8944,8944,8944,8944,8944,8944,8944,8944,0,5,10,46.27273456048296,9,rough,random,4,10,1
8945,8945,8945,8945,8945,8945,8945,8945,8945,8945,8945,8945,8945,8945,8945,8945,8945,8945,8945,8945,8945,8945,8945,8945,8945,8945,8945,8945,8945,8945,8945,8945,0,6,10,46.27273456048296,9,rough,random,4,10,0
8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,8946,0,7,9,57.63507782861178,9,rough,random,4,10,1
8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,0,8,8,72.79257484304638,9,rough,random,4,10,1
8948,8948,8948,8948,8948,8948,8948,8948,8948,8948,8948,8948,8948,8948,8948,8948,8948,8948,8948,8948,8948,8948,8948,8948,8948,8948,8948,8948,8948,8948,8948,8948,0,9,29,96.44606377346932,9,rough,random,4,10,21
8949,8949,8949,8949,8949,8949,8949,8949,8949,8949,8949,8949,8949,8949,8949,8949,8949,8949,8949,8949,8949,8949,8949,8949,8949,8949,8949,8949,8949,8949,8949,8949,0,10,9,57.63507782861178,9,rough,random,4,10,20
8950,8950,8950,8950,8950,8950,8950,8950,8950,8950,8950,8950,8950,8950,8950,8950,8950,8950,8950,8950,8950,8950,8950,8950,8950,8950,8950,8950,8950,8950,8950,8950,0,1,25,78.72973791698153,9,rough,random,5,10,-1
8951,8951,8951,8951,8951,8951,8951,8951,8951,8951,8951,8951,8951,8951,8951,8951,8951,8951,8951,8951,8951,8951,8951,8951,8951,8951,8951,8951,8951,8951,8951,8951,0,2,28,96.95526293055389,9,rough,random,5,10,3
8952,8952,8952,8952,8952,8952,8952,8952,8952,8952,8952,8952,8952,8952,8952,8952,8952,8952,8952,8952,8952,8952,8952,8952,8952,8952,8952,8952,8952,8952,8952,8952,0,3,27,73.29330255387381,9,rough,random,5,10,1
8953,8953,8953,8953,8953,8953,8953,8953,8953,8953,8953,8953,8953,8953,8953,8953,8953,8953,8953,8953,8953,8953,8953,8953,8953,8953,8953,8953,8953,8953,8953,8953,0,4,18,27.48724008730242,9,rough,random,5,10,9
8954,8954,8954,8954,8954,8954,8954,8954,8954,8954,8954,8954,8954,8954,8954,8954,8954,8954,8954,8954,8954,8954,8954,8954,8954,8954,8954,8954,8954,8954,8954,8954,0,5,29,96.44606377346932,9,rough,random,5,10,11
8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,0,6,3,79.05066427240655,9,rough,random,5,10,26
8956,8956,8956,8956,8956,8956,8956,8956,8956,8956,8956,8956,8956,8956,8956,8956,8956,8956,8956,8956,8956,8956,8956,8956,8956,8956,8956,8956,8956,8956,8956,8956,0,7,27,73.29330255387381,9,rough,random,5,10,24
8957,8957,8957,8957,8957,8957,8957,8957,8957,8957,8957,8957,8957,8957,8957,8957,8957,8957,8957,8957,8957,8957,8957,8957,8957,8957,8957,8957,8957,8957,8957,8957,0,8,27,73.29330255387381,9,rough,random,5,10,0
8958,8958,8958,8958,8958,8958,8958,8958,8958,8958,8958,8958,8958,8958,8958,8958,8958,8958,8958,8958,8958,8958,8958,8958,8958,8958,8958,8958,8958,8958,8958,8958,0,9,15,56.36587149140109,9,rough,random,5,10,12
8959,8959,8959,8959,8959,8959,8959,8959,8959,8959,8959,8959,8959,8959,8959,8959,8959,8959,8959,8959,8959,8959,8959,8959,8959,8959,8959,8959,8959,8959,8959,8959,0,10,7,65.16863498331617,9,rough,random,5,10,8
8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,0,1,15,56.36587149140109,9,rough,random,6,10,-1
8961,8961,8961,8961,8961,8961,8961,8961,8961,8961,8961,8961,8961,8961,8961,8961,8961,8961,8961,8961,8961,8961,8961,8961,8961,8961,8961,8961,8961,8961,8961,8961,0,2,0,29.92368597196648,9,rough,random,6,10,15
8962,8962,8962,8962,8962,8962,8962,8962,8962,8962,8962,8962,8962,8962,8962,8962,8962,8962,8962,8962,8962,8962,8962,8962,8962,8962,8962,8962,8962,8962,8962,8962,0,3,14,63.03598567721448,9,rough,random,6,10,14
8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,0,4,10,46.27273456048296,9,rough,random,6,10,4
8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,0,5,2,59.70338241683012,9,rough,random,6,10,8
8965,8965,8965,8965,8965,8965,8965,8965,8965,8965,8965,8965,8965,8965,8965,8965,8965,8965,8965,8965,8965,8965,8965,8965,8965,8965,8965,8965,8965,8965,8965,8965,0,6,5,73.16410841665079,9,rough,random,6,10,3
8966,8966,8966,8966,8966,8966,8966,8966,8966,8966,8966,8966,8966,8966,8966,8966,8966,8966,8966,8966,8966,8966,8966,8966,8966,8966,8966,8966,8966,8966,8966,8966,0,7,20,100.0,9,rough,random,6,10,15
8967,8967,8967,8967,8967,8967,8967,8967,8967,8967,8967,8967,8967,8967,8967,8967,8967,8967,8967,8967,8967,8967,8967,8967,8967,8967,8967,8967,8967,8967,8967,8967,0,8,24,61.89322608612229,9,rough,random,6,10,4
8968,8968,8968,8968,8968,8968,8968,8968,8968,8968,8968,8968,8968,8968,8968,8968,8968,8968,8968,8968,8968,8968,8968,8968,8968,8968,8968,8968,8968,8968,8968,8968,0,9,14,63.03598567721448,9,rough,random,6,10,10
8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,0,10,18,27.48724008730242,9,rough,random,6,10,4
8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,0,1,23,57.07736925532901,9,rough,random,7,10,-1
8971,8971,8971,8971,8971,8971,8971,8971,8971,8971,8971,8971,8971,8971,8971,8971,8971,8971,8971,8971,8971,8971,8971,8971,8971,8971,8971,8971,8971,8971,8971,8971,0,2,18,27.48724008730242,9,rough,random,7,10,5
8972,8972,8972,8972,8972,8972,8972,8972,8972,8972,8972,8972,8972,8972,8972,8972,8972,8972,8972,8972,8972,8972,8972,8972,8972,8972,8972,8972,8972,8972,8972,8972,0,3,6,49.48911413878768,9,rough,random,7,10,12
8973,8973,8973,8973,8973,8973,8973,8973,8973,8973,8973,8973,8973,8973,8973,8973,8973,8973,8973,8973,8973,8973,8973,8973,8973,8973,8973,8973,8973,8973,8973,8973,0,4,5,73.16410841665079,9,rough,random,7,10,1
8974,8974,8974,8974,8974,8974,8974,8974,8974,8974,8974,8974,8974,8974,8974,8974,8974,8974,8974,8974,8974,8974,8974,8974,8974,8974,8974,8974,8974,8974,8974,8974,0,5,17,26.79680392165098,9,rough,random,7,10,12
8975,8975,8975,8975,8975,8975,8975,8975,8975,8975,8975,8975,8975,8975,8975,8975,8975,8975,8975,8975,8975,8975,8975,8975,8975,8975,8975,8975,8975,8975,8975,8975,0,6,20,100.0,9,rough,random,7,10,3
8976,8976,8976,8976,8976,8976,8976,8976,8976,8976,8976,8976,8976,8976,8976,8976,8976,8976,8976,8976,8976,8976,8976,8976,8976,8976,8976,8976,8976,8976,8976,8976,0,7,28,96.95526293055389,9,rough,random,7,10,8
8977,8977,8977,8977,8977,8977,8977,8977,8977,8977,8977,8977,8977,8977,8977,8977,8977,8977,8977,8977,8977,8977,8977,8977,8977,8977,8977,8977,8977,8977,8977,8977,0,8,23,57.07736925532901,9,rough,random,7,10,5
8978,8978,8978,8978,8978,8978,8978,8978,8978,8978,8978,8978,8978,8978,8978,8978,8978,8978,8978,8978,8978,8978,8978,8978,8978,8978,8978,8978,8978,8978,8978,8978,0,9,3,79.05066427240655,9,rough,random,7,10,20
8979,8979,8979,8979,8979,8979,8979,8979,8979,8979,8979,8979,8979,8979,8979,8979,8979,8979,8979,8979,8979,8979,8979,8979,8979,8979,8979,8979,8979,8979,8979,8979,0,10,3,79.05066427240655,9,rough,random,7,10,0
8980,8980,8980,8980,8980,8980,8980,8980,8980,8980,8980,8980,8980,8980,8980,8980,8980,8980,8980,8980,8980,8980,8980,8980,8980,8980,8980,8980,8980,8980,8980,8980,0,1,20,100.0,9,rough,random,8,10,-1
8981,8981,8981,8981,8981,8981,8981,8981,8981,8981,8981,8981,8981,8981,8981,8981,8981,8981,8981,8981,8981,8981,8981,8981,8981,8981,8981,8981,8981,8981,8981,8981,0,2,26,68.14667533710913,9,rough,random,8,10,6
8982,8982,8982,8982,8982,8982,8982,8982,8982,8982,8982,8982,8982,8982,8982,8982,8982,8982,8982,8982,8982,8982,8982,8982,8982,8982,8982,8982,8982,8982,8982,8982,0,3,24,61.89322608612229,9,rough,random,8,10,2
8983,8983,8983,8983,8983,8983,8983,8983,8983,8983,8983,8983,8983,8983,8983,8983,8983,8983,8983,8983,8983,8983,8983,8983,8983,8983,8983,8983,8983,8983,8983,8983,0,4,15,56.36587149140109,9,rough,random,8,10,9
8984,8984,8984,8984,8984,8984,8984,8984,8984,8984,8984,8984,8984,8984,8984,8984,8984,8984,8984,8984,8984,8984,8984,8984,8984,8984,8984,8984,8984,8984,8984,8984,0,5,25,78.72973791698153,9,rough,random,8,10,10
8985,8985,8985,8985,8985,8985,8985,8985,8985,8985,8985,8985,8985,8985,8985,8985,8985,8985,8985,8985,8985,8985,8985,8985,8985,8985,8985,8985,8985,8985,8985,8985,0,6,28,96.95526293055389,9,rough,random,8,10,3
8986,8986,8986,8986,8986,8986,8986,8986,8986,8986,8986,8986,8986,8986,8986,8986,8986,8986,8986,8986,8986,8986,8986,8986,8986,8986,8986,8986,8986,8986,8986,8986,0,7,2,59.70338241683012,9,rough,random,8,10,26
8987,8987,8987,8987,8987,8987,8987,8987,8987,8987,8987,8987,8987,8987,8987,8987,8987,8987,8987,8987,8987,8987,8987,8987,8987,8987,8987,8987,8987,8987,8987,8987,0,8,29,96.44606377346932,9,rough,random,8,10,27
8988,8988,8988,8988,8988,8988,8988,8988,8988,8988,8988,8988,8988,8988,8988,8988,8988,8988,8988,8988,8988,8988,8988,8988,8988,8988,8988,8988,8988,8988,8988,8988,0,9,10,46.27273456048296,9,rough,random,8,10,19
8989,8989,8989,8989,8989,8989,8989,8989,8989,8989,8989,8989,8989,8989,8989,8989,8989,8989,8989,8989,8989,8989,8989,8989,8989,8989,8989,8989,8989,8989,8989,8989,0,10,15,56.36587149140109,9,rough,random,8,10,5
8990,8990,8990,8990,8990,8990,8990,8990,8990,8990,8990,8990,8990,8990,8990,8990,8990,8990,8990,8990,8990,8990,8990,8990,8990,8990,8990,8990,8990,8990,8990,8990,0,1,5,73.16410841665079,9,rough,random,9,10,-1
8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,0,2,4,92.5779791975622,9,rough,random,9,10,1
8992,8992,8992,8992,8992,8992,8992,8992,8992,8992,8992,8992,8992,8992,8992,8992,8992,8992,8992,8992,8992,8992,8992,8992,8992,8992,8992,8992,8992,8992,8992,8992,0,3,5,73.16410841665079,9,rough,random,9,10,1
8993,8993,8993,8993,8993,8993,8993,8993,8993,8993,8993,8993,8993,8993,8993,8993,8993,8993,8993,8993,8993,8993,8993,8993,8993,8993,8993,8993,8993,8993,8993,8993,0,4,16,40.37794353405534,9,rough,random,9,10,11
8994,8994,8994,8994,8994,8994,8994,8994,8994,8994,8994,8994,8994,8994,8994,8994,8994,8994,8994,8994,8994,8994,8994,8994,8994,8994,8994,8994,8994,8994,8994,8994,0,5,24,61.89322608612229,9,rough,random,9,10,8
8995,8995,8995,8995,8995,8995,8995,8995,8995,8995,8995,8995,8995,8995,8995,8995,8995,8995,8995,8995,8995,8995,8995,8995,8995,8995,8995,8995,8995,8995,8995,8995,0,6,6,49.48911413878768,9,rough,random,9,10,18
8996,8996,8996,8996,8996,8996,8996,8996,8996,8996,8996,8996,8996,8996,8996,8996,8996,8996,8996,8996,8996,8996,8996,8996,8996,8996,8996,8996,8996,8996,8996,8996,0,7,6,49.48911413878768,9,rough,random,9,10,0
8997,8997,8997,8997,8997,8997,8997,8997,8997,8997,8997,8997,8997,8997,8997,8997,8997,8997,8997,8997,8997,8997,8997,8997,8997,8997,8997,8997,8997,8997,8997,8997,0,8,0,29.92368597196648,9,rough,random,9,10,6
8998,8998,8998,8998,8998,8998,8998,8998,8998,8998,8998,8998,8998,8998,8998,8998,8998,8998,8998,8998,8998,8998,8998,8998,8998,8998,8998,8998,8998,8998,8998,8998,0,9,19,66.84617586028764,9,rough,random,9,10,19
8999,8999,8999,8999,8999,8999,8999,8999,8999,8999,8999,8999,8999,8999,8999,8999,8999,8999,8999,8999,8999,8999,8999,8999,8999,8999,8999,8999,8999,8999,8999,8999,0,10,4,92.5779791975622,9,rough,random,9,10,15
9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,0,1,10,99.44976369171052,10,rough,random,0,10,-1
9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,0,2,24,46.46813794740618,10,rough,random,0,10,14
9002,9002,9002,9002,9002,9002,9002,9002,9002,9002,9002,9002,9002,9002,9002,9002,9002,9002,9002,9002,9002,9002,9002,9002,9002,9002,9002,9002,9002,9002,9002,9002,0,3,7,39.34294520700327,10,rough,random,0,10,17
9003,9003,9003,9003,9003,9003,9003,9003,9003,9003,9003,9003,9003,9003,9003,9003,9003,9003,9003,9003,9003,9003,9003,9003,9003,9003,9003,9003,9003,9003,9003,9003,0,4,25,15.50828034080701,10,rough,random,0,10,18
9004,9004,9004,9004,9004,9004,9004,9004,9004,9004,9004,9004,9004,9004,9004,9004,9004,9004,9004,9004,9004,9004,9004,9004,9004,9004,9004,9004,9004,9004,9004,9004,0,5,29,49.862210026639175,10,rough,random,0,10,4
9005,9005,9005,9005,9005,9005,9005,9005,9005,9005,9005,9005,9005,9005,9005,9005,9005,9005,9005,9005,9005,9005,9005,9005,9005,9005,9005,9005,9005,9005,9005,9005,0,6,19,37.61734089277076,10,rough,random,0,10,10
9006,9006,9006,9006,9006,9006,9006,9006,9006,9006,9006,9006,9006,9006,9006,9006,9006,9006,9006,9006,9006,9006,9006,9006,9006,9006,9006,9006,9006,9006,9006,9006,0,7,26,23.05512044995888,10,rough,random,0,10,7
9007,9007,9007,9007,9007,9007,9007,9007,9007,9007,9007,9007,9007,9007,9007,9007,9007,9007,9007,9007,9007,9007,9007,9007,9007,9007,9007,9007,9007,9007,9007,9007,0,8,26,23.05512044995888,10,rough,random,0,10,0
9008,9008,9008,9008,9008,9008,9008,9008,9008,9008,9008,9008,9008,9008,9008,9008,9008,9008,9008,9008,9008,9008,9008,9008,9008,9008,9008,9008,9008,9008,9008,9008,0,9,23,64.2809252510699,10,rough,random,0,10,3
9009,9009,9009,9009,9009,9009,9009,9009,9009,9009,9009,9009,9009,9009,9009,9009,9009,9009,9009,9009,9009,9009,9009,9009,9009,9009,9009,9009,9009,9009,9009,9009,0,10,29,49.862210026639175,10,rough,random,0,10,6
9010,9010,9010,9010,9010,9010,9010,9010,9010,9010,9010,9010,9010,9010,9010,9010,9010,9010,9010,9010,9010,9010,9010,9010,9010,9010,9010,9010,9010,9010,9010,9010,0,1,7,39.34294520700327,10,rough,random,1,10,-1
9011,9011,9011,9011,9011,9011,9011,9011,9011,9011,9011,9011,9011,9011,9011,9011,9011,9011,9011,9011,9011,9011,9011,9011,9011,9011,9011,9011,9011,9011,9011,9011,0,2,5,42.35682796501017,10,rough,random,1,10,2
9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,9012,0,3,19,37.61734089277076,10,rough,random,1,10,14
9013,9013,9013,9013,9013,9013,9013,9013,9013,9013,9013,9013,9013,9013,9013,9013,9013,9013,9013,9013,9013,9013,9013,9013,9013,9013,9013,9013,9013,9013,9013,9013,0,4,12,44.25482142862455,10,rough,random,1,10,7
9014,9014,9014,9014,9014,9014,9014,9014,9014,9014,9014,9014,9014,9014,9014,9014,9014,9014,9014,9014,9014,9014,9014,9014,9014,9014,9014,9014,9014,9014,9014,9014,0,5,9,96.3141049863385,10,rough,random,1,10,3
9015,9015,9015,9015,9015,9015,9015,9015,9015,9015,9015,9015,9015,9015,9015,9015,9015,9015,9015,9015,9015,9015,9015,9015,9015,9015,9015,9015,9015,9015,9015,9015,0,6,24,46.46813794740618,10,rough,random,1,10,15
9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,9016,0,7,15,100.0,10,rough,random,1,10,9
9017,9017,9017,9017,9017,9017,9017,9017,9017,9017,9017,9017,9017,9017,9017,9017,9017,9017,9017,9017,9017,9017,9017,9017,9017,9017,9017,9017,9017,9017,9017,9017,0,8,6,55.03685628711116,10,rough,random,1,10,9
9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,0,9,17,14.93996640954031,10,rough,random,1,10,11
9019,9019,9019,9019,9019,9019,9019,9019,9019,9019,9019,9019,9019,9019,9019,9019,9019,9019,9019,9019,9019,9019,9019,9019,9019,9019,9019,9019,9019,9019,9019,9019,0,10,23,64.2809252510699,10,rough,random,1,10,6
9020,9020,9020,9020,9020,9020,9020,9020,9020,9020,9020,9020,9020,9020,9020,9020,9020,9020,9020,9020,9020,9020,9020,9020,9020,9020,9020,9020,9020,9020,9020,9020,0,1,22,64.06820958143659,10,rough,random,2,10,-1
9021,9021,9021,9021,9021,9021,9021,9021,9021,9021,9021,9021,9021,9021,9021,9021,9021,9021,9021,9021,9021,9021,9021,9021,9021,9021,9021,9021,9021,9021,9021,9021,0,2,15,100.0,10,rough,random,2,10,7
9022,9022,9022,9022,9022,9022,9022,9022,9022,9022,9022,9022,9022,9022,9022,9022,9022,9022,9022,9022,9022,9022,9022,9022,9022,9022,9022,9022,9022,9022,9022,9022,0,3,0,37.55014855563438,10,rough,random,2,10,15
9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,9023,0,4,3,29.28581753960772,10,rough,random,2,10,3
9024,9024,9024,9024,9024,9024,9024,9024,9024,9024,9024,9024,9024,9024,9024,9024,9024,9024,9024,9024,9024,9024,9024,9024,9024,9024,9024,9024,9024,9024,9024,9024,0,5,22,64.06820958143659,10,rough,random,2,10,19
9025,9025,9025,9025,9025,9025,9025,9025,9025,9025,9025,9025,9025,9025,9025,9025,9025,9025,9025,9025,9025,9025,9025,9025,9025,9025,9025,9025,9025,9025,9025,9025,0,6,13,55.617281832915765,10,rough,random,2,10,9
9026,9026,9026,9026,9026,9026,9026,9026,9026,9026,9026,9026,9026,9026,9026,9026,9026,9026,9026,9026,9026,9026,9026,9026,9026,9026,9026,9026,9026,9026,9026,9026,0,7,10,99.44976369171052,10,rough,random,2,10,3
9027,9027,9027,9027,9027,9027,9027,9027,9027,9027,9027,9027,9027,9027,9027,9027,9027,9027,9027,9027,9027,9027,9027,9027,9027,9027,9027,9027,9027,9027,9027,9027,0,8,11,53.89318183899125,10,rough,random,2,10,1
9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,0,9,12,44.25482142862455,10,rough,random,2,10,1
9029,9029,9029,9029,9029,9029,9029,9029,9029,9029,9029,9029,9029,9029,9029,9029,9029,9029,9029,9029,9029,9029,9029,9029,9029,9029,9029,9029,9029,9029,9029,9029,0,10,23,64.2809252510699,10,rough,random,2,10,11
9030,9030,9030,9030,9030,9030,9030,9030,9030,9030,9030,9030,9030,9030,9030,9030,9030,9030,9030,9030,9030,9030,9030,9030,9030,9030,9030,9030,9030,9030,9030,9030,0,1,3,29.28581753960772,10,rough,random,3,10,-1
9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,0,2,29,49.862210026639175,10,rough,random,3,10,26
9032,9032,9032,9032,9032,9032,9032,9032,9032,9032,9032,9032,9032,9032,9032,9032,9032,9032,9032,9032,9032,9032,9032,9032,9032,9032,9032,9032,9032,9032,9032,9032,0,3,15,100.0,10,rough,random,3,10,14
9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,0,4,28,33.867838913281545,10,rough,random,3,10,13
9034,9034,9034,9034,9034,9034,9034,9034,9034,9034,9034,9034,9034,9034,9034,9034,9034,9034,9034,9034,9034,9034,9034,9034,9034,9034,9034,9034,9034,9034,9034,9034,0,5,14,62.15778629619544,10,rough,random,3,10,14
9035,9035,9035,9035,9035,9035,9035,9035,9035,9035,9035,9035,9035,9035,9035,9035,9035,9035,9035,9035,9035,9035,9035,9035,9035,9035,9035,9035,9035,9035,9035,9035,0,6,5,42.35682796501017,10,rough,random,3,10,9
9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,0,7,15,100.0,10,rough,random,3,10,10
9037,9037,9037,9037,9037,9037,9037,9037,9037,9037,9037,9037,9037,9037,9037,9037,9037,9037,9037,9037,9037,9037,9037,9037,9037,9037,9037,9037,9037,9037,9037,9037,0,8,16,51.87488927640268,10,rough,random,3,10,1
9038,9038,9038,9038,9038,9038,9038,9038,9038,9038,9038,9038,9038,9038,9038,9038,9038,9038,9038,9038,9038,9038,9038,9038,9038,9038,9038,9038,9038,9038,9038,9038,0,9,15,100.0,10,rough,random,3,10,1
9039,9039,9039,9039,9039,9039,9039,9039,9039,9039,9039,9039,9039,9039,9039,9039,9039,9039,9039,9039,9039,9039,9039,9039,9039,9039,9039,9039,9039,9039,9039,9039,0,10,9,96.3141049863385,10,rough,random,3,10,6
9040,9040,9040,9040,9040,9040,9040,9040,9040,9040,9040,9040,9040,9040,9040,9040,9040,9040,9040,9040,9040,9040,9040,9040,9040,9040,9040,9040,9040,9040,9040,9040,0,1,23,64.2809252510699,10,rough,random,4,10,-1
9041,9041,9041,9041,9041,9041,9041,9041,9041,9041,9041,9041,9041,9041,9041,9041,9041,9041,9041,9041,9041,9041,9041,9041,9041,9041,9041,9041,9041,9041,9041,9041,0,2,15,100.0,10,rough,random,4,10,8
